SampleEvent,X.x,Sample.Event.Particle.Data.Sheet,Survey,Date,Site,Rep,Time_Starting,Time_Ending,Coord_Starting_Y,Coord_Starting_X,Coord_Ending_Y,Coord_Ending_X,Distance_Km,Speed_Kts,FlowMeter_Starting,FlowMeter_Ending,Total_FlowMeter,Total_Water_Sampled_m3,Total_Water_Sampled_liter,Air_T_degC,Water_T_degC,Wind_Speed_ms,Precipitation_WkBefore_inch,Tidal_Period,Tidal_Height_ft,Time_After_Tidal_Change,Surveyors,Sampling_Vessel,Season,X.y,SampleType,SampleCode,MeshSize,Slide.Filter..,UniqueS_ID,UniqueP_ID,Date.photographed,Slide.cell.coordinates,Shape.Category,Shape.sub.cat.,Particle.Texture,Color,L..um.,W..um.,Image_name,Spectra_name,material_ID,Additive_ID,Match_Proportion_Polymer,Match_Proportion_Additive,Library_used,Notes,Melt.Test,Identification..plastic..organic..other.,Slide.coordinates,"Identification..plastic..organic..other. == ""Plastic""",Particles/m3
HOG_7-2,76,HOG_7-2,7,8/15/22,HOG,2,12:16:00,12:26:00,41.6333667,-71.30515,41.63895,-71.3029167,0.66,2.14,69658,71733,2075,78.684,78684,23.3,23.5,5.1,NA,ebb,4.3,0:59:00,"SD, AV, RD, KG",Maritime Skiff,Summer/Fall,1905,NS,HOG_7-2_NS,330,1,HOG_7-2_NS_330_1,HOG_7-2_NS_330_1_J,NA,NA,Fragment,Rounded/Sub-rounded,NA,Blue,611.022,265.169,HOG_7-2_NS_330_1_J,HOG_7-2_NS_330_1_J_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,J,TRUE,0.190635962
HOG_7-2,76,HOG_7-2,7,8/15/22,HOG,2,12:16:00,12:26:00,41.6333667,-71.30515,41.63895,-71.3029167,0.66,2.14,69658,71733,2075,78.684,78684,23.3,23.5,5.1,NA,ebb,4.3,0:59:00,"SD, AV, RD, KG",Maritime Skiff,Summer/Fall,1906,NS,HOG_7-2_NS,330,1,HOG_7-2_NS_330_1,HOG_7-2_NS_330_1_K,NA,NA,Fragment,Rounded/Sub-rounded,NA,White,2025.724,934.176,HOG_7-2_NS_330_1_K,HOG_7-2_NS_330_1_K_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,K,TRUE,0.190635962
HOG_7-2,76,HOG_7-2,7,8/15/22,HOG,2,12:16:00,12:26:00,41.6333667,-71.30515,41.63895,-71.3029167,0.66,2.14,69658,71733,2075,78.684,78684,23.3,23.5,5.1,NA,ebb,4.3,0:59:00,"SD, AV, RD, KG",Maritime Skiff,Summer/Fall,1907,NS,HOG_7-2_NS,330,1,HOG_7-2_NS_330_1,HOG_7-2_NS_330_1_L,NA,NA,Fragment,Rounded/Sub-rounded,NA,White,693.829,410.114,HOG_7-2_NS_330_1_L,HOG_7-2_NS_330_1_L_SP,PP,NA,87.51,NA,PKRL,Cropped to remove fluorescence below 750 rel cm-1,Y,Plastic,L,TRUE,0.190635962
HOG_7-2,76,HOG_7-2,7,8/15/22,HOG,2,12:16:00,12:26:00,41.6333667,-71.30515,41.63895,-71.3029167,0.66,2.14,69658,71733,2075,78.684,78684,23.3,23.5,5.1,NA,ebb,4.3,0:59:00,"SD, AV, RD, KG",Maritime Skiff,Summer/Fall,1908,NS,HOG_7-2_NS,330,1,HOG_7-2_NS_330_1,HOG_7-2_NS_330_1_M,NA,NA,Bead,Sphere,NA,Black,569.763,623.319,HOG_7-2_NS_330_1_M,HOG_7-2_NS_330_1_M_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,M,TRUE,0.190635962
HOG_7-2,76,HOG_7-2,7,8/15/22,HOG,2,12:16:00,12:26:00,41.6333667,-71.30515,41.63895,-71.3029167,0.66,2.14,69658,71733,2075,78.684,78684,23.3,23.5,5.1,NA,ebb,4.3,0:59:00,"SD, AV, RD, KG",Maritime Skiff,Summer/Fall,1900,NS,HOG_7-2_NS,330,1,HOG_7-2_NS_330_1,HOG_7-2_NS_330_1_E,NA,NA,Fragment,Rounded/Sub-rounded,NA,Black,429.369,315.82,HOG_7-2_NS_330_1_E,HOG_7-2_NS_330_1_E_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,E,TRUE,0.190635962
HOG_7-2,76,HOG_7-2,7,8/15/22,HOG,2,12:16:00,12:26:00,41.6333667,-71.30515,41.63895,-71.3029167,0.66,2.14,69658,71733,2075,78.684,78684,23.3,23.5,5.1,NA,ebb,4.3,0:59:00,"SD, AV, RD, KG",Maritime Skiff,Summer/Fall,1899,NS,HOG_7-2_NS,330,1,HOG_7-2_NS_330_1,HOG_7-2_NS_330_1_D,NA,NA,Fragment,Rounded/Sub-rounded,NA,Black,748.163,443.345,HOG_7-2_NS_330_1_D,HOG_7-2_NS_330_1_D_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,D,TRUE,0.190635962
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,857,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_A,5/25/21,A,Fragment,Foam,NA,White,2036.129,879.592,HOP_2-1_NS_330_1_A,HOP_2-1_NS_330_1_A_SP,PS,NA,76.46,NA,PKRL,"10mw laser power burned particle, changed parameters to 1mw laser power to acquire a clearer spectrum.",Y,Plastic,NA,TRUE,0.067914777
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,861,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_E,5/25/21,E,Fiber,Single fiber,NA,Blue,5643.628,44.355,HOP_2-1_NS_330_1_E,HOP_2-1_NS_330_1_E_SP,PP,Copper Phthalocyanine,74.96,63.17,PKRL/ID Expert,"PKRL: Cropped to only include the characteristic group of peaks around 2900 rel cm-1. This group of peaks is unique to Polypropylene. Though this is only a minor part of the spectrum, it does account for the remaining peaks that did not appear on the Copper Phthalocyanine spectrum. ID Expert: Cropped to remove fluorescence above 1600 rel cm-1. Remaining spectrum matches with Copper Phthalocyanine, a common blue pigment used in plastic.",Y,Plastic,NA,TRUE,0.067914777
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,862,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_F,5/25/21,F,Fiber,Single fiber,NA,Black,4884.916,47.964,HOP_2-1_NS_330_1_F,HOP_2-1_NS_330_1_F_SP,PP,NA,89.76,NA,PKRL,NA,Y,Plastic,NA,TRUE,0.067914777
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,860,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_D,5/25/21,D,Fiber,Single fiber,NA,Brown,11995.903,57.244,HOP_2-1_NS_330_1_D,HOP_2-1_NS_330_1_D_SP,NA,NA,NA,NA,NA,No plausible matches,Y,Plastic,NA,TRUE,0.067914777
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,866,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_J,5/25/21,J,Fiber,Single fiber,NA,Black,4116.391,22.212,HOP_2-1_NS_330_1_J,HOP_2-1_NS_330_1_J_SP,NA,NA,NA,NA,NA,No plausible matches,Y,Plastic,NA,TRUE,0.067914777
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,859,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_C,5/27/21,C,Fiber,Single fiber,NA,Black,2764.703,47.505,HOP_2-1_NS_330_1_C,HOP_2-1_NS_330_1_C_SP,PP,NA,71.89,NA,PKRL,NA,Y,Plastic,NA,TRUE,0.067914777
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,865,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_I,5/25/21,I,Fragment,Rounded/Sub-rounded,NA,White,976.535,560.778,HOP_2-1_NS_330_1_I,HOP_2-1_NS_330_1_I_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.067914777
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,870,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_N,5/25/21,N,Fragment,Rounded/Sub-rounded,NA,Tan/Beige,397.632,502.679,HOP_2-1_NS_330_1_N,HOP_2-1_NS_330_1_N_SP,PS,NA,73.17,NA,PKRL,"Morphologically similar to Particles A, H, and I.",Y,Plastic,NA,TRUE,0.067914777
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,864,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_H,5/25/21,H,Fragment,Rounded/Sub-rounded,NA,White,700.025,468.507,HOP_2-1_NS_330_1_H,HOP_2-1_NS_330_1_H_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.067914777
HOP_2-1,3,HOP_2-1,2,1/25/21,HOP,1,14:38:00,14:53:00,41.621,-71.37972,41.6098,-71.37953,1.245,3,11392,15275,3883,147.24336,147243.36,2.95,4.15,4.95,NA,flood,1.53,3:19:00,"RMD, JR, JM, KN",Maritime Skiff,Winter,871,NS,HOP_2-1_NS,330,1,HOP_2-1_NS_330_1,HOP_2-1_NS_330_1_O,6/2/21,O,Bead,Sphere,NA,Black,9361.468,43.059,HOP_2-1_NS_330_1_O,HOP_2-1_NS_330_1_O_SP,NA,NA,NA,NA,NA,Spectrum fluorescence,Y,Plastic,NA,TRUE,0.067914777
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,896,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_O,5/25/21,O,Fragment,Angular/Sub-angular,NA,Blue,1302.567,617.136,HOP_2-2_NS_330_1_O,HOP_2-2_NS_330_1_O_SP,NA,Copper Phthalocyanine,NA,62.54,ID Expert,"Common blue pigment used as a colorant in plastic. Signature peaks above 2800 rel cm-1 as well as other peaks suggest that the base polymer is Polypropylene, however the match proportion for PP is too low for a successful match. Despite the match <70%, it is very likely that this particle contains Copper Phthalocyanine pigment as a colorant due to its deep blue hue. The particle also has the characteristic appearance of plastic.",Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,895,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_N,5/25/21,N,Bead,Sphere,NA,White,639.601,704.257,HOP_2-2_NS_330_1_N,HOP_2-2_NS_330_1_N_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,900,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_S,5/25/21,S,Fragment,Film,NA,Clear,1773.083,1599.286,HOP_2-2_NS_330_1_S,HOP_2-2_NS_330_1_S_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,897,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_P,5/25/21,P,Fragment,Rounded/Sub-rounded,NA,Blue,1793.841,1159.217,HOP_2-2_NS_330_1_P,HOP_2-2_NS_330_1_P_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,899,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_R,5/25/21,R,Fragment,Film,NA,Grey,1960.026,1170.93,HOP_2-2_NS_330_1_R,HOP_2-2_NS_330_1_R_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,904,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_W,5/25/21,W,Fragment,Rounded/Sub-rounded,NA,Black,1661.329,1134.095,HOP_2-2_NS_330_1_W,HOP_2-2_NS_330_1_W_SP,PE,NA,91.17,NA,PKRL,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,901,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_T,5/25/21,T,Fragment,Angular/Sub-angular,NA,Blue,2078.492,1221.316,HOP_2-2_NS_330_1_T,HOP_2-2_NS_330_1_T_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,894,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_M,5/25/21,M,Fragment,Rounded/Sub-rounded,NA,Grey,633.071,498.402,HOP_2-2_NS_330_1_M,HOP_2-2_NS_330_1_M_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,898,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_Q,5/25/21,Q,Fragment,Rounded/Sub-rounded,NA,Blue,634.947,621.53,HOP_2-2_NS_330_1_Q,HOP_2-2_NS_330_1_Q_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,884,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_C,5/25/21,C,Fragment,Angular/Sub-angular,NA,Blue,1857.245,1880.186,HOP_2-2_NS_330_1_C,HOP_2-2_NS_330_1_C_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,885,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_D,5/25/21,D,Fragment,Angular/Sub-angular,NA,Blue,582.296,578.233,HOP_2-2_NS_330_1_D,HOP_2-2_NS_330_1_D_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,886,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_E,5/25/21,E,Fragment,Angular/Sub-angular,NA,Blue,589.853,475.482,HOP_2-2_NS_330_1_E,HOP_2-2_NS_330_1_E_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,888,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_G,5/25/21,G,Fragment,Angular/Sub-angular,NA,Clear,1289.98,719.696,HOP_2-2_NS_330_1_G,HOP_2-2_NS_330_1_G_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,889,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_H,5/25/21,H,Fragment,Angular/Sub-angular,NA,Blue,1764.285,2021.769,HOP_2-2_NS_330_1_H,HOP_2-2_NS_330_1_H_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,890,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_I,5/25/21,I,Fragment,Angular/Sub-angular,NA,Green,1882.804,1080.126,HOP_2-2_NS_330_1_I,HOP_2-2_NS_330_1_I_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,891,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_J,5/25/21,J,Fragment,Angular/Sub-angular,NA,Blue,2684.233,1034.662,HOP_2-2_NS_330_1_J,HOP_2-2_NS_330_1_J_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,892,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_K,5/25/21,K,Fragment,Rounded/Sub-rounded,NA,Blue,1162.986,612.199,HOP_2-2_NS_330_1_K,HOP_2-2_NS_330_1_K_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,893,NS,HOP_2-2_NS,330,1,HOP_2-2_NS_330_1,HOP_2-2_NS_330_1_L,5/25/21,L,Fragment,Rounded/Sub-rounded,NA,Clear,1222.134,843.208,HOP_2-2_NS_330_1_L,HOP_2-2_NS_330_1_L_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,908,NS,HOP_2-2_NS,330,2,HOP_2-2_NS_330_2,HOP_2-2_NS_330_2_B,5/26/21,B,Fragment,Rounded/Sub-rounded,NA,Clear,838.837,478.827,HOP_2-2_NS_330_2_B,HOP_2-2_NS_330_2_B_SP,PE,NA,84.68,NA,PKRL,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,909,NS,HOP_2-2_NS,330,2,HOP_2-2_NS_330_2,HOP_2-2_NS_330_2_C,5/26/21,C,Fragment,Rounded/Sub-rounded,NA,Grey,823.066,732.074,HOP_2-2_NS_330_2_C,HOP_2-2_NS_330_2_C_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,910,NS,HOP_2-2_NS,330,2,HOP_2-2_NS_330_2,HOP_2-2_NS_330_2_D,5/26/21,D,Fragment,Angular/Sub-angular,NA,Blue,1273.832,582.539,HOP_2-2_NS_330_2_D,HOP_2-2_NS_330_2_D_SP,PE,Pigmosol Green,82.46,78.43,PKRL/ID Expert,"PKRL: removed peaks at 1525, 1325, 1200, and below 1000 rel cm-1  ID Expert: cropped everything excpet peaks between 850 and 550 rel cm-1. Spectrum for pigmosol green also accounts for peaks at 1525, 1325 and 1200 rel cm-1, however the peaks are too weak in the spectrum to yield a significant match. Pigmosol Green: common green pigment used as a colorant in plastic. This match makes sense considering the green/blue coloring of the MP particle.",Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,911,NS,HOP_2-2_NS,330,2,HOP_2-2_NS_330_2,HOP_2-2_NS_330_2_E,5/26/21,E,Fragment,Angular/Sub-angular,NA,White,554.028,560.689,HOP_2-2_NS_330_2_E,HOP_2-2_NS_330_2_E_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,912,NS,HOP_2-2_NS,330,2,HOP_2-2_NS_330_2,HOP_2-2_NS_330_2_F,5/26/21,F,Fragment,Angular/Sub-angular,NA,Red,234.058,270.842,HOP_2-2_NS_330_2_F,HOP_2-2_NS_330_2_F_SP,PE,NA,75.88,NA,PKRL,PKRL: cropped to remove fluorescence below 1000 rel cm -1,Y,Plastic,NA,TRUE,0.23249264
HOP_2-2,4,HOP_2-2,2,2/21/21,HOP,2,15:57:00,16:12:00,41.6207,-71.37881,41.60992,-71.38594,1.337,3,50914,54884,3970,150.5424,150542.4,2.1,2.2,2.9,NA,ebb,2.32,1:03:00,"RMD, JR, KG, KN",Maritime Skiff,Winter,913,NS,HOP_2-2_NS,330,2,HOP_2-2_NS_330_2,HOP_2-2_NS_330_2_G,5/26/21,G,Fragment,Angular/Sub-angular,NA,Green,825.574,479.469,HOP_2-2_NS_330_2_G,HOP_2-2_NS_330_2_G_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.23249264
